"","Business Id","Name","Address","City","Postal Code","State","Latitude","Longitude","Review Count","Stars","Categories","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Alcohol","Ambience","Bike Parking","Business Accepts Credit Cards","Business Parking","Dietary Restrictions","Dogs Allowed","Drive Thru","Good For Kids","Good For Meal","Happy Hour","Has TV","Music","Noise Level","Outdoor Seating","Restaurants Attire","Restaurants Delivery","Restaurants Good For Groups","Restaurants Reservations","Restaurants Table Service","Restaurants Take Out","RestaurantsPriceRange2","Smoking","Wheelchair Accessible","Wi Fi","WeightedStar"
"152","S7Y89ospgc9yvLSr3H0RKA","Pipeline Transportation","1187 Coast Village Rd","Santa Barbara",93108,"CA",34.4208382,-119.6450489,23,5,"Airport Shuttles, Limos, Wine Tours, Transportation, Hotels & Travel, Public Transportation, Tours","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-23:0","8:0-23:0","8:0-21:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115
"153","9EYjOTfvKWKOpCh_WY_zLg","Beachside Inn","336 W Cabrillo Blvd","Santa Barbara",93101,"CA",34.4084273,-119.693869,55,2.5,"Hotels, Hotels & Travel, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",137.5
"154","JjNejuk84OdPCJsmYMK4iA","Montecito Village Travel","3329 State St","Santa Barbara",93105,"CA",34.439849,-119.7359487,9,4.5,"Event Planning & Services, Travel Services, Travel Agents, Hotels, Hotels & Travel","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",40.5
"155","9NfPTgy_L9X57ep_Wq13Iw","Condor Express Whale Watching","301 W Cabrillo Blvd","Santa Barbara",93101,"CA",34.40829,-119.6914691,82,4.5,"Whale Watching Tours, Hotels & Travel, Event Planning & Services, Boating, Active Life, Tours, Boat Charters","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","7:0-18:0","7:0-18:0",NA,NA,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369
"156","lBbgr4T-xqyx5cT5IT864Q","Lions Park","6197 Casitas Pass Rd","Carpinteria",93013,"CA",34.40203695,-119.4902873,20,5,"Hotels, Hotels & Travel, Event Planning & Services, Active Life, Venues & Event Spaces, Parks, Wedding Planning","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0","9:0-22:0",NA,NA,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"'no'",100
"157","XPkkWyAkkPeH-PqXmBMmpg","Santa Barbara Tours & Experiences","1500 Santa Barbara St","Santa Barbara",93101,"CA",34.429487,-119.706043,5,5,"Tours, Walking Tours, Hotels & Travel, Architectural Tours, Food Tours, Wine Tours",NA,NA,NA,NA,"20:0-22:0","10:0-23:30","13:45-18:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"158","XGGPXLaa_B2Qc79cq9YPlg","Beach House Inn","320 W Yanonali St","Santa Barbara",93101,"CA",34.4103881,-119.6958943,96,4.5,"Apartments, Hotels, Hotels & Travel, Home Services, Event Planning & Services, Real Estate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",432
"159","tpRUwSO56F2xTxzE04jqhg","Greyhound Bus Lines","224 Chapala St","Santa Barbara",93101,"CA",34.413822,-119.692704,20,1,"Public Transportation, Transportation, Hotels & Travel","19:0-20:15","19:0-20:15","19:0-20:15","19:0-20:15","19:0-20:15","19:0-20:15","19:0-20:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"160","FH1x4vQom0CwuOy5Af8b5Q","Dollar Car Rental","500 Fowler Rd","Santa Barbara",93117,"CA",34.4250786,-119.8365193,16,1.5,"Car Rental, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"161","x9j8foV5RoVN_DLZOrVdhg","American Airlines","500 James Fowler Rd","Santa Barbara",93117,"CA",34.4250786,-119.8365193,14,1.5,"Transportation, Hotels & Travel, Airlines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"162","DcW3X21Obl6MQWVJpqVNlQ","Palmoro House","424 Por La Mar Dr","Santa Barbara",93103,"CA",34.4186883,-119.67127,8,2,"Event Planning & Services, Hotels & Travel, Hotels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"163","TwFqD0ysHlIEMOPt7bZ1yw","Hertz Rent A Car","690 S Fairview Ave","Goleta",93117,"CA",34.4298142,-119.8302816,8,2,"Car Dealers, Hotels & Travel, Car Rental, Automotive","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"164","j1_nIeHKYuCZ05_Y1XEqSw","Beachside Taxi","310 S Canada St","Santa Barbara",93103,"CA",34.422576,-119.670382,5,2,"Airport Shuttles, Limos, Transportation, Taxis, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"165","e31Rd2X0KYAS54ciEtsZyg","Green Taxi","3340 McCaw Ave, Ste 114","Santa Barbara",93105,"CA",34.43843494,-119.7362903,12,2,"Hotels & Travel, Transportation, Taxis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"166","9D4gd_k6s8xzeWKXrqYcmA","Budget Car and Truck Rental","114 Moffett Pl","Goleta",93117,"CA",34.424373,-119.8362002,16,2,"Hotels & Travel, Car Rental, Automotive, Truck Rental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"167","vS77hUaSZFfoohTTvdAtnw","Thrifty Car Rental","5971 Placencia St","SANTA BARBARA AP",93117,"CA",34.426379,-119.8295899,14,2,"Hotels & Travel, Car Rental","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","8:0-17:0","8:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"168","Ji3_qwy36vG5_2Q4EONE_w","United Airlines","500 James Fowler Rd","Santa Barbara",93117,"CA",34.4250786,-119.8365193,17,2,"Airlines, Transportation, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
"169","3ltmlZnGkqWKb8UBRsL1eg","MTD Transit Center","1020 Chapala St","Santa Barbara",93101,"CA",34.4210461,-119.7034734,13,2,"Public Transportation, Transportation, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"170","4l-lg4n6YP12TzjlL4z6Kg","Budget Rent A Car System","500 James Fowler Rd","Santa Barbara",93117,"CA",34.42435467,-119.8362,20,2,"Hotels & Travel, Car Rental","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-18:0","8:0-18:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"171","PBXxrP47r1cFiUD9Tm7uPA","Hertz Rent A Car","633 East Cabrillo Blvd","Santa Barbara",93103,"CA",34.41705228,-119.6761521,22,2.5,"Transportation, Hotels & Travel, Car Rental","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","9:0-13:0","9:0-13:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
"172","yf8D-FOLj8dyUM1zyQUlgQ","Avis Rent A Car","500 James Fowler Rd","Santa Barbara",93117,"CA",34.4250786,-119.8365193,14,2.5,"Hotels & Travel, Car Rental","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-18:0","8:0-18:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"173","FKvoasWkQD1ZGtNCR71_mA","Paradise Cab","5081 Alvarado Rd","Carpinteria",93013,"CA",34.406381,-119.514081,9,2.5,"Taxis, Hotels & Travel, Transportation, Airport Shuttles","6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5
"174","_UT5fWAPQiMQEH_wKqm0xw","Alamo Rent A Car","500 James Fowler Rd","Santa Barbara",93117,"CA",34.425726,-119.83444,11,2.5,"Hotels & Travel, Car Rental","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-17:0","8:0-18:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5
"175","M9tqq4TM5tEATG1J6ncM6Q","Santa Barbara MTD","550 Olive St","Santa Barbara",93101,"CA",34.422955,-119.690523,30,2.5,"Hotels & Travel, Public Transportation, Buses, Transportation","0:0-0:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
"176","a4Tp4Fx5IestpiMNVsSyHQ","Rose Cab","320 W Carrillo St","Santa Barbara",93101,"CA",34.4177502,-119.7061473,30,3,"Taxis, Transportation, Professional Services, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"177","1a0cHufo-bV7K-tTXr-Elg","Junior's Taxi",NA,"Santa Barbara",93110,"CA",34.43603885,-119.7839332,17,3,"Transportation, Hotels & Travel, Taxis","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
"178","_e_7wTfQYZEx3MJLBqvClg","Hideaway","420 W Montecito St","Santa Barbara",93101,"CA",34.41015136,-119.6981969,19,3,"Hotels, Hotels & Travel, Event Planning & Services","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
"179","d3oWR40qS6CCTFXce3yQqw","Hertz Rent A Car","114 Moffett Pl","Santa Barbara",93117,"CA",34.424414,-119.8362002,36,3,"Car Rental, Hotels & Travel","7:0-0:0","7:0-0:0","7:0-0:0","7:0-0:0","7:0-0:0","7:0-23:0","7:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
"180","VT2nc3I6tfXiX73b4m2cDA","Vacation Rental Estates",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,6,3,"Hotels & Travel, Vacation Rental Agents","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","10:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"181","USTRt6TuX7cs_xRsOP9ZJw","Paradise Retreats Property Management","18 E Arrellaga St","Santa Barbara",93101,"CA",34.427536,-119.708918,13,3,"Apartments, Property Management, Home Services, Real Estate, Vacation Rentals, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
"182","_j3bPrVniuj7zjLYtqndvg","Paradise Campground","5050 Paradise Rd","Santa Barbara",93105,"CA",34.5399484,-119.8489789,36,3,"Campgrounds, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108
"183","IpA_AqlvRfWL9IH-WRSLcw","Los Prietos Campground","5050 Paradise Rd","Santa Barbara",93105,"CA",34.5399483,-119.8489789,48,3,"Campgrounds, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144
"184","v1Uxox6sMjOV2z1Wk8KN3Q","Land and Sea Shark Tour","99 W Cabrillo Blvd","Santa Barbara",93101,"CA",34.4113223,-119.6900536,122,3,"Hotels & Travel, Tours",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366
"185","nhIffYn3kMRlHeClz0az1g","Santa Barbara Amtrak Station","209 State St","Santa Barbara",93101,"CA",34.41364305,-119.6928287,105,3,"Trains, Public Transportation, Transportation, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"186","PHa__dszwtpRaSEx1CYgNg","Enterprise Rent-A-Car","5959 Hollister Ave, Ste B","Goleta",93117,"CA",34.4358628,-119.829997,43,3.5,"Car Rental, Hotels & Travel","0:0-0:0","8:0-17:30","8:0-17:30","8:0-17:30","8:0-17:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5
"187","fKv8m4Vk7fezT35Pj0S1nA","Solimar Sands","4700 Sandyland Rd","Carpinteria",93013,"CA",34.396137,-119.52753,15,3.5,"Hotels & Travel, Home Services, Apartments, Real Estate, Vacation Rentals","10:0-17:0","10:0-17:0","10:0-17:0","10:0-17:0","10:0-17:0","10:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5
"188","TcUC-Al4SvzodaSKtERL8Q","Goleta Amtrak Station","25 S La Patera Ln","Goleta",93117,"CA",34.43772852,-119.8432057,13,3.5,"Hotels & Travel, Transportation, Public Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5
"189","0wVz8BGSamXuxxtf_cTejQ","Enterprise Rent-A-Car","601 Chapala St","Santa Barbara",93101,"CA",34.41665512,-119.6981991,77,3.5,"Car Rental, Hotels & Travel","0:0-0:0","8:0-17:30","8:0-17:30","8:0-17:30","8:0-17:30","9:0-13:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.5
"190","DuzZ68TZWlQ3mALJZ0ASVQ","Avis Rent A Car","305 East Haley St","Santa Barbara",93101,"CA",34.42059,-119.692215,19,3.5,"Hotels & Travel, Car Rental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5
"191","WshEBfK1zO4Px2z7JpEb-w","Fremont Campground","3505 Paradise Rd","Santa Barbara",93105,"CA",34.5437413,-119.7906887,51,3.5,"Campgrounds, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.5
"192","CpmxcFYs8ukYdeXg0SgtmQ","Enterprise Rent-A-Car","500 James Fowler Rd","Santa Barbara",93117,"CA",34.425093,-119.836519,27,3.5,"Hotels & Travel, Car Rental","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-17:0","8:0-18:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.5
"193","zJwqFobi_WTkVpufCYgl6w","Hertz Rent A Car","16 South La Cumbre Rd","Santa Barbara",93105,"CA",34.439957,-119.751396,10,3.5,"Car Rental, Hotels & Travel","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","9:0-12:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"194","NNWK_6F59pT3i_Uo6gbQfg","Avis Rent A Car System","5940 Olney St","Goleta",93117,"CA",34.4299339,-119.8298273,7,3.5,"Hotels & Travel, Car Rental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5
"195","h6gXlDmGxFPPs8O4CcaoqQ","Atlantic Aviation","404 Moffett Pl","Goleta",93117,"CA",34.4223948,-119.8354944,10,3.5,"Transportation, Hotels & Travel","6:0-22:0","6:0-22:0","6:0-22:0","6:0-22:0","6:0-22:0","6:0-22:0","6:0-22:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"196","hLJxo7JnM3Pl_xFJYXbFZw","Santa Barbara Taste",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,48,5,"Transportation, Tours, Hotels & Travel, Venues & Event Spaces, Wedding Planning, Party Bus Rentals, Event Planning & Services, Limos, Wine Tours","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240
"197","yn6Sa3nb7piagH95bzVvlg","Hampton Inn Santa Barbara/Goleta","5665 Hollister Ave","Goleta",93117,"CA",34.43515201,-119.8222348,152,3.5,"Hotels, Event Planning & Services, Venues & Event Spaces, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",532
"198","bxDk3YLoMOTdmmf_4AN_4g","Pacific Crest Hotel Santa Barbara","433 Corona Del Mar","Santa Barbara",93103,"CA",34.4183468,-119.6713591,128,4,"Hotels, Home Services, Hotels & Travel, Real Estate, Apartments, Event Planning & Services","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",512
"199","956T4nw0gCoORsLtes6rlg","Motel 6 Santa Barbara - State Street","3505 State St","Santa Barbara",93105,"CA",34.4399624,-119.7389569,86,2,"Hotels & Travel, Hotels, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'paid'",172
"200","nJp-4Qb_eeXWnojBcM3hBQ","Motel 6 Santa Barbara - Beach","443 Corona Del Mar","Santa Barbara",93103,"CA",34.4180701,-119.6709256,129,3,"Hotels, Hotels & Travel, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'paid'",387
"201","qfOuGY0MMh068ZFDbG5Egw","Cheshire Cat Inn","36 W Valerio St","Santa Barbara",93101,"CA",34.4272075,-119.7120215,232,4.5,"Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels, Guest Houses","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",1044
"202","BvGL0uHI5laa5hKIsnPbNQ","Inn At East Beach","1029 Orilla Del Mar","Santa Barbara",93103,"CA",34.4182352,-119.6699629,257,3.5,"Hotels, Hotels & Travel, Event Planning & Services","7:0-17:0","7:0-17:0","7:0-17:0","7:0-17:0","7:0-17:0","7:0-17:0","7:0-17:0",NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",899.5
"203","rh0NFfOWQ_eSTYHup9pAkQ","Coast Village Inn","1188 Coast Village Road","Santa Barbara",93108,"CA",34.4215789,-119.6452317,61,3.5,"Hotels, Hotels & Travel, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",213.5
"204","bjsBMTS4RD7Bs35ugv_fPA","The Eagle Inn","232 Natoma Ave","Santa Barbara",93101,"CA",34.4105211,-119.6943283,368,4.5,"Event Planning & Services, Hotels & Travel, Bed & Breakfast, Hotels","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0",NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",1656
"205","UjOq8dBVNv9weHrVDqm3kQ","Hotel Milo Santa Barbara","202 W Cabrillo Blvd","Santa Barbara",93101,"CA",34.41043854,-119.6920395,825,3,"Hotels, Event Planning & Services, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",2475
"206","clR4TxO8xgQrifYzJQ9OJg","De La Vina Inn","1323 De La Vina St","Santa Barbara",93101,"CA",34.422435,-119.708952,22,4.5,"Hotels, Vacation Rentals, Event Planning & Services, Hotels & Travel, Bed & Breakfast, Venues & Event Spaces","10:0-20:0","10:0-20:0","10:0-20:0","9:0-0:0","10:0-20:0","10:0-20:0","10:0-20:0",NA,NA,NA,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,FALSE,"'free'",99
"207","rpVYn86FH8P8u2DLLPnzYw","The Waterman Santa Barbara","12 E Montecito St","Santa Barbara",93101,"CA",34.4150898,-119.6924589,20,2.5,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"u'free'",50
"208","MnTKfAJmcLYB1XA7L7uCsQ","Courtyard by Marriott Santa Barbara Goleta","401 Storke Road","Goleta",93117,"CA",34.42484665,-119.8705215,122,3.5,"Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,TRUE,"u'free'",427
"209","dNKfk53tTRRYW8c8jZWWlQ","Residence Inn by Marriott Santa Barbara Goleta","6350 Hollister Ave","Goleta",93117,"CA",34.43265659,-119.8443271,53,4,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,TRUE,"'free'",212
